LR,Sparsity,SmallGrad,MetricQ,AutoCorr,NormSPS,CPBD,DarkChannel,Saturation,Contrast,SimpleRinging,PyrRing,PercRing,HumanBT
0.5615,0.1483,0.00092911,-67.009,3.7801,0.6208,-0.51553,0.57798,0.053987,139070,0.29902,0.00013819,4.4872,-2.3404
0.58019,0.086276,0.0015185,-37.818,2.6155,0.64818,-0.4902,0.60046,0.0080004,39217,0.079423,1.8964E-006,1.3077,-0.1071
0.54482,0.15937,0.0017731,-67.985,2.7775,0.624,-0.50979,0.56172,0.066811,151800,0.31423,0.00044018,3.5128,-0.17433
0.54786,0.12065,0.0017922,-49.544,2.9312,0.65047,-0.43666,0.56357,0.040992,71782,0.13675,0.000041945,2,1.3789
0.54369,0.035977,0.0010457,-12.03,8.8184,0.82019,-0.074185,0.56804,0,7965.8,0,0,0,-3.1087
0.5258,0.04583,0.001225,-13.256,5.757,0.7771,-0.12852,0.54561,0.000094257,9447.7,0.12987,8.2705E-006,5.98,-1.3879
0.42661,0.090278,0.0022048,-34.847,6.2079,0.69487,-0.058511,0.43437,0.03913,26035,-0.15131,0.011751,6.96,-1.9014
0.44554,0.07725,0.0017101,-28.124,4.9979,0.70836,-0.10342,0.45666,0.0099912,20329,-0.076283,0.0016646,7.88,0.19929
0.4273,0.075876,0.0017515,-26.849,5.6764,0.7193,-0.086281,0.43793,0.011607,18821,0.038712,0.00071089,6.04,0.61157
0.45905,0.076385,0.0018341,-24.536,5.842,0.73649,-0.077371,0.47053,0.011499,16582,0.0080958,0.0018929,7.44,-2.0753
0.41273,0.072226,0.0019859,-19.693,5.3468,0.79054,-0.22872,0.42571,0.010045,12628,0.18723,0.00050441,5.96,-1.6921
0.43966,0.079082,0.001648,-33.459,5.2705,0.67625,-0.10241,0.44985,0.0093135,24783,-0.18786,0.004544,6.6,2.3173
0.4427,0.081052,0.0017894,-33.705,5.085,0.68677,-0.085299,0.45204,0.013111,24385,-0.16345,0.003554,7.76,1.5789
0.44348,0.077699,0.0019538,-24.887,5.9324,0.75569,-0.063181,0.45392,0.012909,16330,-0.048119,0.0044362,6.86,-2.8589
0.45718,0.074863,0.0016062,-30.15,5.6543,0.68302,-0.10886,0.469,0.0083529,22859,-0.009008,0.0029141,5.1,1.2288
0.48982,0.053721,0.0013788,-17.239,5.3212,0.7507,-0.10455,0.50646,0.00031868,11315,0.098632,0.000030462,3.18,-1.4852
0.41769,0.093777,0.0017679,-47.026,5.692,0.6284,-0.062682,0.42641,0.023102,42715,-0.23027,0.011708,8.48,9.315
0.43729,0.072393,0.0017091,-25.759,5.594,0.72365,-0.093271,0.4485,0.010611,17491,-0.08626,0.00047685,5.06,-0.74114
0.58689,0.031842,0.00086997,-22.174,7.5541,0.56423,-0.16747,0.63215,0.062045,40388,0,0,0,-1.0631
0.58213,0.036448,0.00084047,-25.216,4.8094,0.48862,-0.28335,0.62598,0.064641,64604,0.038334,0.00001674,1.5286,-1.3374
0.57132,0.042595,0.00034892,-30.555,3.6841,0.45191,-0.25378,0.61307,0.070395,106880,0.13314,0.000049384,1.5,0.80661
0.57391,0.040206,0.00072732,-28.905,3.9884,0.46343,-0.26308,0.61687,0.068551,90656,0.076275,0.000029394,2.4643,-0.055853
0.55838,0.048396,0.0009556,-35.912,3.9288,0.45988,-0.1953,0.59782,0.08749,131290,0.18282,0.00010738,3.4643,1.2979
0.55674,0.054593,0.00086203,-37.607,4.1001,0.48055,-0.18861,0.59387,0.10279,145770,0.24756,0.00014169,9.9286,0.59604
0.53876,0.059755,0.00134,-31.132,4.109,0.55522,-0.60202,0.57663,0.086816,96579,0.26334,0.000079518,6.3643,0.85089
0.57277,0.040435,0.00065214,-29.108,3.6181,0.4566,-0.26249,0.61511,0.069641,94571,0.088643,0.000032961,1.2143,-0.42465
0.57762,0.038174,0.00079542,-26.337,4.4235,0.46112,-0.25895,0.62069,0.066708,83183,0.11915,0.000028819,0.97143,-0.25507
0.56514,0.045112,0.00076093,-29.802,4.1131,0.48603,-0.22033,0.60567,0.079632,100210,0.11556,0.000060289,5.0857,0.27278
0.57218,0.038858,0.00066913,-27.508,3.9598,0.45244,-0.22996,0.61508,0.067819,86189,0.065041,0.000018723,1.5071,-0.83169
0.57158,0.041232,0.00055381,-30.739,3.731,0.44707,-0.2261,0.61368,0.072618,104100,0.10611,0.000051699,2.2929,-0.2388
0.57401,0.042268,0.00051314,-30.787,3.3892,0.43549,-0.23649,0.6157,0.070648,116670,0.1346,0.000047302,2.6714,0.88033
0.56907,0.040589,0.00063731,-29.744,4.3038,0.48109,-0.26359,0.61057,0.073265,82856,0.063605,0.000030076,1.0357,-0.49791
